filename,label
Triangle_3b0877ac-de60-11ee-a3e7-96da560f1f53.png,0
Circle_5f11d40e-de60-11ee-a3e7-96da560f1f53.png,1
Circle_600ef7f6-de60-11ee-a3e7-96da560f1f53.png,1
Circle_515ea094-de60-11ee-a3e7-96da560f1f53.png,1
Hexagon_a0030096-de60-11ee-a3e7-96da560f1f53.png,5
Star_78c99634-de60-11ee-a3e7-96da560f1f53.png,3
Triangle_4d233d8c-de60-11ee-a3e7-96da560f1f53.png,0
Triangle_4063cde6-de60-11ee-a3e7-96da560f1f53.png,0
Hexagon_a10b3832-de60-11ee-a3e7-96da560f1f53.png,5
Circle_4f5a0d60-de60-11ee-a3e7-96da560f1f53.png,1
Star_83d073ea-de60-11ee-a3e7-96da560f1f53.png,3
Hexagon_a25162f2-de60-11ee-a3e7-96da560f1f53.png,5
Star_878c5ca6-de60-11ee-a3e7-96da560f1f53.png,3
Hexagon_a48c0202-de60-11ee-a3e7-96da560f1f53.png,5
Circle_54a470da-de60-11ee-a3e7-96da560f1f53.png,1
Circle_608f4f14-de60-11ee-a3e7-96da560f1f53.png,1
Square_6e53e880-de60-11ee-a3e7-96da560f1f53.png,2
Star_79b84a04-de60-11ee-a3e7-96da560f1f53.png,3
Circle_56b0a0d8-de60-11ee-a3e7-96da560f1f53.png,1
Triangle_4bd6e0d2-de60-11ee-a3e7-96da560f1f53.png,0
Circle_57341a80-de60-11ee-a3e7-96da560f1f53.png,1
Pentagon_8d07f9ba-de60-11ee-a3e7-96da560f1f53.png,4
Square_6852c2da-de60-11ee-a3e7-96da560f1f53.png,2
Square_6a6e9792-de60-11ee-a3e7-96da560f1f53.png,2
Star_76d4d74e-de60-11ee-a3e7-96da560f1f53.png,3
Pentagon_8cc53a9e-de60-11ee-a3e7-96da560f1f53.png,4
Hexagon_b03bfe18-de60-11ee-a3e7-96da560f1f53.png,5
Pentagon_8d3b6f52-de60-11ee-a3e7-96da560f1f53.png,4
Hexagon_ab8a1e04-de60-11ee-a3e7-96da560f1f53.png,5
Pentagon_97181cf0-de60-11ee-a3e7-96da560f1f53.png,4
Square_7534160c-de60-11ee-a3e7-96da560f1f53.png,2
Square_678b403e-de60-11ee-a3e7-96da560f1f53.png,2
Square_659660b0-de60-11ee-a3e7-96da560f1f53.png,2
Pentagon_8f3aa7a0-de60-11ee-a3e7-96da560f1f53.png,4
Star_7e67987a-de60-11ee-a3e7-96da560f1f53.png,3
Square_65ddea84-de60-11ee-a3e7-96da560f1f53.png,2
Triangle_407dd6f0-de60-11ee-a3e7-96da560f1f53.png,0
Triangle_3ebbc93a-de60-11ee-a3e7-96da560f1f53.png,0
Hexagon_aaeb3992-de60-11ee-a3e7-96da560f1f53.png,5
Pentagon_8eb7a03a-de60-11ee-a3e7-96da560f1f53.png,4
Square_6c978d58-de60-11ee-a3e7-96da560f1f53.png,2
Star_7a637870-de60-11ee-a3e7-96da560f1f53.png,3
Pentagon_9862ac6a-de60-11ee-a3e7-96da560f1f53.png,4
Triangle_434fa7b4-de60-11ee-a3e7-96da560f1f53.png,0
Pentagon_8e17f2ec-de60-11ee-a3e7-96da560f1f53.png,4
Hexagon_a534e1c4-de60-11ee-a3e7-96da560f1f53.png,5
Hexagon_b1111288-de60-11ee-a3e7-96da560f1f53.png,5
Triangle_4d327ac2-de60-11ee-a3e7-96da560f1f53.png,0
Circle_556aeb66-de60-11ee-a3e7-96da560f1f53.png,1
Triangle_3b85813e-de60-11ee-a3e7-96da560f1f53.png,0
Circle_60b854ea-de60-11ee-a3e7-96da560f1f53.png,1
Circle_4d9da932-de60-11ee-a3e7-96da560f1f53.png,1
Pentagon_968d868a-de60-11ee-a3e7-96da560f1f53.png,4
Circle_542def3c-de60-11ee-a3e7-96da560f1f53.png,1
Circle_4e0a9dbc-de60-11ee-a3e7-96da560f1f53.png,1
Hexagon_b2a2e36a-de60-11ee-a3e7-96da560f1f53.png,5
Pentagon_908be6d2-de60-11ee-a3e7-96da560f1f53.png,4
Pentagon_977404c0-de60-11ee-a3e7-96da560f1f53.png,4
Pentagon_93b7b566-de60-11ee-a3e7-96da560f1f53.png,4
Circle_53eddafa-de60-11ee-a3e7-96da560f1f53.png,1
Circle_50b67f40-de60-11ee-a3e7-96da560f1f53.png,1
Triangle_3e7cb218-de60-11ee-a3e7-96da560f1f53.png,0
Hexagon_9f976372-de60-11ee-a3e7-96da560f1f53.png,5
Circle_552d1d2c-de60-11ee-a3e7-96da560f1f53.png,1
Star_7f98c4da-de60-11ee-a3e7-96da560f1f53.png,3
Square_64aa47fc-de60-11ee-a3e7-96da560f1f53.png,2
Hexagon_a611790e-de60-11ee-a3e7-96da560f1f53.png,5
Square_6c78f884-de60-11ee-a3e7-96da560f1f53.png,2
Star_82c7fb4e-de60-11ee-a3e7-96da560f1f53.png,3
Triangle_47c1a716-de60-11ee-a3e7-96da560f1f53.png,0
Triangle_4c6b4b50-de60-11ee-a3e7-96da560f1f53.png,0
Pentagon_9e21c74e-de60-11ee-a3e7-96da560f1f53.png,4
Circle_5be31c66-de60-11ee-a3e7-96da560f1f53.png,1
Star_7911eaba-de60-11ee-a3e7-96da560f1f53.png,3
Hexagon_9f457008-de60-11ee-a3e7-96da560f1f53.png,5
Pentagon_8abb9e32-de60-11ee-a3e7-96da560f1f53.png,4
Square_6c089d46-de60-11ee-a3e7-96da560f1f53.png,2
Circle_5339ccc2-de60-11ee-a3e7-96da560f1f53.png,1
Triangle_42e8c8f0-de60-11ee-a3e7-96da560f1f53.png,0
Circle_4f87d4ac-de60-11ee-a3e7-96da560f1f53.png,1
Square_6b559372-de60-11ee-a3e7-96da560f1f53.png,2
Hexagon_b0983bb0-de60-11ee-a3e7-96da560f1f53.png,5
Triangle_3ba4de30-de60-11ee-a3e7-96da560f1f53.png,0
Circle_5625b568-de60-11ee-a3e7-96da560f1f53.png,1
Circle_4f78a180-de60-11ee-a3e7-96da560f1f53.png,1
Triangle_494b698c-de60-11ee-a3e7-96da560f1f53.png,0
Triangle_4025bdc6-de60-11ee-a3e7-96da560f1f53.png,0
Pentagon_8b4afece-de60-11ee-a3e7-96da560f1f53.png,4
Pentagon_909104d2-de60-11ee-a3e7-96da560f1f53.png,4
Pentagon_9d1e3e86-de60-11ee-a3e7-96da560f1f53.png,4
Circle_57582d3a-de60-11ee-a3e7-96da560f1f53.png,1
Square_6de33540-de60-11ee-a3e7-96da560f1f53.png,2
Hexagon_aa3de184-de60-11ee-a3e7-96da560f1f53.png,5
Circle_5ba50b92-de60-11ee-a3e7-96da560f1f53.png,1
Pentagon_9b88ff5c-de60-11ee-a3e7-96da560f1f53.png,4
Hexagon_a0e25c46-de60-11ee-a3e7-96da560f1f53.png,5
Star_7e815fd0-de60-11ee-a3e7-96da560f1f53.png,3
Pentagon_8ab16070-de60-11ee-a3e7-96da560f1f53.png,4
Circle_5e524440-de60-11ee-a3e7-96da560f1f53.png,1
Hexagon_af9b5abc-de60-11ee-a3e7-96da560f1f53.png,5
Triangle_4c51e28c-de60-11ee-a3e7-96da560f1f53.png,0
Triangle_404f5636-de60-11ee-a3e7-96da560f1f53.png,0
Hexagon_a879e424-de60-11ee-a3e7-96da560f1f53.png,5
Circle_514644ae-de60-11ee-a3e7-96da560f1f53.png,1
Star_7e7719da-de60-11ee-a3e7-96da560f1f53.png,3
Star_8684b84e-de60-11ee-a3e7-96da560f1f53.png,3
Circle_4fab9b3a-de60-11ee-a3e7-96da560f1f53.png,1
Hexagon_a8dcf44c-de60-11ee-a3e7-96da560f1f53.png,5
Star_841e2414-de60-11ee-a3e7-96da560f1f53.png,3
Hexagon_a2adb336-de60-11ee-a3e7-96da560f1f53.png,5
Star_777df8f6-de60-11ee-a3e7-96da560f1f53.png,3
Square_67fbda24-de60-11ee-a3e7-96da560f1f53.png,2
Square_6a21b756-de60-11ee-a3e7-96da560f1f53.png,2
Star_86a3b000-de60-11ee-a3e7-96da560f1f53.png,3
Circle_4f299806-de60-11ee-a3e7-96da560f1f53.png,1
Circle_60476fbe-de60-11ee-a3e7-96da560f1f53.png,1
Star_8525cc7c-de60-11ee-a3e7-96da560f1f53.png,3
Star_86417c8c-de60-11ee-a3e7-96da560f1f53.png,3
Triangle_3c552722-de60-11ee-a3e7-96da560f1f53.png,0
Pentagon_98d0f56c-de60-11ee-a3e7-96da560f1f53.png,4
Triangle_4aabd8e8-de60-11ee-a3e7-96da560f1f53.png,0
Pentagon_949913a8-de60-11ee-a3e7-96da560f1f53.png,4
Triangle_4a5f69d6-de60-11ee-a3e7-96da560f1f53.png,0
Pentagon_9125e91c-de60-11ee-a3e7-96da560f1f53.png,4
Square_689f6a54-de60-11ee-a3e7-96da560f1f53.png,2
Triangle_43a6d3f4-de60-11ee-a3e7-96da560f1f53.png,0
Star_87bafdd6-de60-11ee-a3e7-96da560f1f53.png,3
Square_6b411b0e-de60-11ee-a3e7-96da560f1f53.png,2
Hexagon_a63f9276-de60-11ee-a3e7-96da560f1f53.png,5
Hexagon_ab572e72-de60-11ee-a3e7-96da560f1f53.png,5
Square_66726380-de60-11ee-a3e7-96da560f1f53.png,2
Square_6c9ca6a8-de60-11ee-a3e7-96da560f1f53.png,2
Triangle_4d46b8ca-de60-11ee-a3e7-96da560f1f53.png,0
Hexagon_b116e74e-de60-11ee-a3e7-96da560f1f53.png,5
Triangle_4a9ca404-de60-11ee-a3e7-96da560f1f53.png,0
Pentagon_8c183c40-de60-11ee-a3e7-96da560f1f53.png,4
Triangle_3a8908c8-de60-11ee-a3e7-96da560f1f53.png,0
Hexagon_a6a0d626-de60-11ee-a3e7-96da560f1f53.png,5
Circle_5445cd8c-de60-11ee-a3e7-96da560f1f53.png,1
Triangle_3ce6a968-de60-11ee-a3e7-96da560f1f53.png,0
Hexagon_afbb169a-de60-11ee-a3e7-96da560f1f53.png,5
Circle_5141238e-de60-11ee-a3e7-96da560f1f53.png,1
Triangle_47e056c0-de60-11ee-a3e7-96da560f1f53.png,0
Pentagon_97cb0130-de60-11ee-a3e7-96da560f1f53.png,4
Hexagon_ab049efa-de60-11ee-a3e7-96da560f1f53.png,5
Triangle_4626512c-de60-11ee-a3e7-96da560f1f53.png,0
Triangle_3ef410f6-de60-11ee-a3e7-96da560f1f53.png,0
Square_6ca6de3e-de60-11ee-a3e7-96da560f1f53.png,2
Star_77d5ba32-de60-11ee-a3e7-96da560f1f53.png,3
Circle_4ef67854-de60-11ee-a3e7-96da560f1f53.png,1
Triangle_4aef3b6a-de60-11ee-a3e7-96da560f1f53.png,0
Triangle_43b61f1c-de60-11ee-a3e7-96da560f1f53.png,0
Square_689a4984-de60-11ee-a3e7-96da560f1f53.png,2
Hexagon_a9153f1e-de60-11ee-a3e7-96da560f1f53.png,5
Circle_55d75986-de60-11ee-a3e7-96da560f1f53.png,1
Hexagon_a5b50a7a-de60-11ee-a3e7-96da560f1f53.png,5
Triangle_4d09eff8-de60-11ee-a3e7-96da560f1f53.png,0
Circle_5e147dc2-de60-11ee-a3e7-96da560f1f53.png,1
Triangle_3e337990-de60-11ee-a3e7-96da560f1f53.png,0
Triangle_471df602-de60-11ee-a3e7-96da560f1f53.png,0
Star_83492606-de60-11ee-a3e7-96da560f1f53.png,3
Hexagon_aa1f5f70-de60-11ee-a3e7-96da560f1f53.png,5
Square_73111eb0-de60-11ee-a3e7-96da560f1f53.png,2
Triangle_41b88d08-de60-11ee-a3e7-96da560f1f53.png,0
Hexagon_a586f7c0-de60-11ee-a3e7-96da560f1f53.png,5
Triangle_3d004062-de60-11ee-a3e7-96da560f1f53.png,0
Triangle_43bb6044-de60-11ee-a3e7-96da560f1f53.png,0
Pentagon_957fcf14-de60-11ee-a3e7-96da560f1f53.png,4
Square_71425edc-de60-11ee-a3e7-96da560f1f53.png,2
Triangle_40fb7d44-de60-11ee-a3e7-96da560f1f53.png,0
Pentagon_930bd5a2-de60-11ee-a3e7-96da560f1f53.png,4
Triangle_4147e7ba-de60-11ee-a3e7-96da560f1f53.png,0
Hexagon_a6e3bc0c-de60-11ee-a3e7-96da560f1f53.png,5
Hexagon_ac6be4e2-de60-11ee-a3e7-96da560f1f53.png,5
Hexagon_aba3f2ca-de60-11ee-a3e7-96da560f1f53.png,5
Pentagon_9191789e-de60-11ee-a3e7-96da560f1f53.png,4
Circle_59119da0-de60-11ee-a3e7-96da560f1f53.png,1
Triangle_4374231e-de60-11ee-a3e7-96da560f1f53.png,0
Pentagon_9245349c-de60-11ee-a3e7-96da560f1f53.png,4
Star_888f17e2-de60-11ee-a3e7-96da560f1f53.png,3
Circle_58c32b84-de60-11ee-a3e7-96da560f1f53.png,1
Square_6cc059ea-de60-11ee-a3e7-96da560f1f53.png,2
Hexagon_9fbb3eaa-de60-11ee-a3e7-96da560f1f53.png,5
Triangle_4854b10a-de60-11ee-a3e7-96da560f1f53.png,0
Pentagon_9177e62c-de60-11ee-a3e7-96da560f1f53.png,4
Square_6be9fa8a-de60-11ee-a3e7-96da560f1f53.png,2
Pentagon_9aab66ce-de60-11ee-a3e7-96da560f1f53.png,4
Circle_5ceee4aa-de60-11ee-a3e7-96da560f1f53.png,1
Circle_5ab8417c-de60-11ee-a3e7-96da560f1f53.png,1
Pentagon_94043ee0-de60-11ee-a3e7-96da560f1f53.png,4
Square_648652ac-de60-11ee-a3e7-96da560f1f53.png,2
Triangle_3f5c3f82-de60-11ee-a3e7-96da560f1f53.png,0
Hexagon_abe120a0-de60-11ee-a3e7-96da560f1f53.png,5
Hexagon_aca420be-de60-11ee-a3e7-96da560f1f53.png,5
Star_811079de-de60-11ee-a3e7-96da560f1f53.png,3
Circle_555b8d42-de60-11ee-a3e7-96da560f1f53.png,1
Circle_5e577474-de60-11ee-a3e7-96da560f1f53.png,1
Square_754db602-de60-11ee-a3e7-96da560f1f53.png,2
Triangle_4b7a3b2a-de60-11ee-a3e7-96da560f1f53.png,0
Triangle_4d65695a-de60-11ee-a3e7-96da560f1f53.png,0
Triangle_49b208c2-de60-11ee-a3e7-96da560f1f53.png,0
Square_66d894f2-de60-11ee-a3e7-96da560f1f53.png,2
Circle_590c701e-de60-11ee-a3e7-96da560f1f53.png,1
Pentagon_8e843c90-de60-11ee-a3e7-96da560f1f53.png,4
Pentagon_9703b972-de60-11ee-a3e7-96da560f1f53.png,4
Square_748b4de2-de60-11ee-a3e7-96da560f1f53.png,2
Star_8033f658-de60-11ee-a3e7-96da560f1f53.png,3
Hexagon_a95d4bf6-de60-11ee-a3e7-96da560f1f53.png,5
Hexagon_b046c9ce-de60-11ee-a3e7-96da560f1f53.png,5
Circle_5cb11c24-de60-11ee-a3e7-96da560f1f53.png,1
Hexagon_9f9c93c4-de60-11ee-a3e7-96da560f1f53.png,5
Star_7d18d60a-de60-11ee-a3e7-96da560f1f53.png,3
Hexagon_ab19915c-de60-11ee-a3e7-96da560f1f53.png,5
Pentagon_94a34b7a-de60-11ee-a3e7-96da560f1f53.png,4
Star_78665d30-de60-11ee-a3e7-96da560f1f53.png,3
Pentagon_91e39c32-de60-11ee-a3e7-96da560f1f53.png,4
Star_78de55ce-de60-11ee-a3e7-96da560f1f53.png,3
Pentagon_8df9295c-de60-11ee-a3e7-96da560f1f53.png,4
Triangle_47fec4a2-de60-11ee-a3e7-96da560f1f53.png,0
Star_892a1ecc-de60-11ee-a3e7-96da560f1f53.png,3
Pentagon_9c5ba146-de60-11ee-a3e7-96da560f1f53.png,4
Pentagon_981ec5f4-de60-11ee-a3e7-96da560f1f53.png,4
Star_7e056ede-de60-11ee-a3e7-96da560f1f53.png,3
Triangle_47e56480-de60-11ee-a3e7-96da560f1f53.png,0
Circle_5921306c-de60-11ee-a3e7-96da560f1f53.png,1
Square_6b9306c6-de60-11ee-a3e7-96da560f1f53.png,2
Circle_5af0fc24-de60-11ee-a3e7-96da560f1f53.png,1
Pentagon_8af3d89c-de60-11ee-a3e7-96da560f1f53.png,4
Triangle_42fcfece-de60-11ee-a3e7-96da560f1f53.png,0
Circle_5c59b484-de60-11ee-a3e7-96da560f1f53.png,1
Circle_5131d384-de60-11ee-a3e7-96da560f1f53.png,1
Square_622057c4-de60-11ee-a3e7-96da560f1f53.png,2
Hexagon_b146dbfc-de60-11ee-a3e7-96da560f1f53.png,5
Square_62d85ac2-de60-11ee-a3e7-96da560f1f53.png,2
Triangle_3e388f34-de60-11ee-a3e7-96da560f1f53.png,0
Hexagon_a544724c-de60-11ee-a3e7-96da560f1f53.png,5
Pentagon_9ec577d6-de60-11ee-a3e7-96da560f1f53.png,4
Circle_54eda232-de60-11ee-a3e7-96da560f1f53.png,1
Pentagon_98335be0-de60-11ee-a3e7-96da560f1f53.png,4
Pentagon_91c4c528-de60-11ee-a3e7-96da560f1f53.png,4
Circle_55514a58-de60-11ee-a3e7-96da560f1f53.png,1
Star_7de1522e-de60-11ee-a3e7-96da560f1f53.png,3
Star_7d0e6378-de60-11ee-a3e7-96da560f1f53.png,3
Triangle_40a4cb5c-de60-11ee-a3e7-96da560f1f53.png,0
Square_7381bde6-de60-11ee-a3e7-96da560f1f53.png,2
Hexagon_ad3cfa50-de60-11ee-a3e7-96da560f1f53.png,5
Square_69f8b64e-de60-11ee-a3e7-96da560f1f53.png,2
Hexagon_a91f7042-de60-11ee-a3e7-96da560f1f53.png,5
Square_6f391ffe-de60-11ee-a3e7-96da560f1f53.png,2
Triangle_48392c3c-de60-11ee-a3e7-96da560f1f53.png,0
Pentagon_9c2daeee-de60-11ee-a3e7-96da560f1f53.png,4
Circle_541e9f32-de60-11ee-a3e7-96da560f1f53.png,1
Hexagon_acc7cbcc-de60-11ee-a3e7-96da560f1f53.png,5
Triangle_3cdc4d6a-de60-11ee-a3e7-96da560f1f53.png,0
Pentagon_93a65672-de60-11ee-a3e7-96da560f1f53.png,4
Star_859eeb52-de60-11ee-a3e7-96da560f1f53.png,3
Star_7cac3dba-de60-11ee-a3e7-96da560f1f53.png,3
Hexagon_a3e124fe-de60-11ee-a3e7-96da560f1f53.png,5
Circle_6051caf4-de60-11ee-a3e7-96da560f1f53.png,1
Square_630171aa-de60-11ee-a3e7-96da560f1f53.png,2
Hexagon_a3192c2e-de60-11ee-a3e7-96da560f1f53.png,5
Triangle_46ce2dde-de60-11ee-a3e7-96da560f1f53.png,0
Circle_5deb4a24-de60-11ee-a3e7-96da560f1f53.png,1
Square_64dd2c58-de60-11ee-a3e7-96da560f1f53.png,2
Circle_56a12d60-de60-11ee-a3e7-96da560f1f53.png,1
Star_8451d732-de60-11ee-a3e7-96da560f1f53.png,3
Square_6975b0c8-de60-11ee-a3e7-96da560f1f53.png,2
Square_747c1b60-de60-11ee-a3e7-96da560f1f53.png,2
Circle_4f494822-de60-11ee-a3e7-96da560f1f53.png,1
Star_83737924-de60-11ee-a3e7-96da560f1f53.png,3
Hexagon_aebc6564-de60-11ee-a3e7-96da560f1f53.png,5
Square_74958834-de60-11ee-a3e7-96da560f1f53.png,2
Square_66350062-de60-11ee-a3e7-96da560f1f53.png,2
Circle_557f8cb0-de60-11ee-a3e7-96da560f1f53.png,1
Circle_54b00df0-de60-11ee-a3e7-96da560f1f53.png,1
Triangle_45f1cab0-de60-11ee-a3e7-96da560f1f53.png,0
Square_630bad46-de60-11ee-a3e7-96da560f1f53.png,2
Circle_5846e876-de60-11ee-a3e7-96da560f1f53.png,1
Pentagon_8bf97468-de60-11ee-a3e7-96da560f1f53.png,4
Square_682f1380-de60-11ee-a3e7-96da560f1f53.png,2
Star_83c0e7cc-de60-11ee-a3e7-96da560f1f53.png,3
Pentagon_8e7f22f0-de60-11ee-a3e7-96da560f1f53.png,4
Hexagon_ad1e221a-de60-11ee-a3e7-96da560f1f53.png,5
Star_7f504fb6-de60-11ee-a3e7-96da560f1f53.png,3
Star_79026c20-de60-11ee-a3e7-96da560f1f53.png,3
Circle_5f0cad76-de60-11ee-a3e7-96da560f1f53.png,1
Square_6c2c4c64-de60-11ee-a3e7-96da560f1f53.png,2
Square_7167aa34-de60-11ee-a3e7-96da560f1f53.png,2
Triangle_3bcf17e0-de60-11ee-a3e7-96da560f1f53.png,0
Triangle_46584830-de60-11ee-a3e7-96da560f1f53.png,0
Square_6e06fd54-de60-11ee-a3e7-96da560f1f53.png,2
Hexagon_ab332770-de60-11ee-a3e7-96da560f1f53.png,5
Pentagon_9395fd7c-de60-11ee-a3e7-96da560f1f53.png,4
Hexagon_a6f81c06-de60-11ee-a3e7-96da560f1f53.png,5
Pentagon_9b79ab7e-de60-11ee-a3e7-96da560f1f53.png,4
Star_86fb98e2-de60-11ee-a3e7-96da560f1f53.png,3
Hexagon_aa8f7c60-de60-11ee-a3e7-96da560f1f53.png,5
Circle_51596016-de60-11ee-a3e7-96da560f1f53.png,1
Square_642db250-de60-11ee-a3e7-96da560f1f53.png,2
Triangle_3d8adf24-de60-11ee-a3e7-96da560f1f53.png,0
Hexagon_b2b8ba14-de60-11ee-a3e7-96da560f1f53.png,5
Pentagon_97b1652c-de60-11ee-a3e7-96da560f1f53.png,4
Star_83104f02-de60-11ee-a3e7-96da560f1f53.png,3
Pentagon_8d8870b8-de60-11ee-a3e7-96da560f1f53.png,4
Star_788aa2c6-de60-11ee-a3e7-96da560f1f53.png,3
Hexagon_ab6174a4-de60-11ee-a3e7-96da560f1f53.png,5
Pentagon_8aa20422-de60-11ee-a3e7-96da560f1f53.png,4
Triangle_3d85ad6a-de60-11ee-a3e7-96da560f1f53.png,0
Square_72414faa-de60-11ee-a3e7-96da560f1f53.png,2
Star_7f07e564-de60-11ee-a3e7-96da560f1f53.png,3
Pentagon_9da62c88-de60-11ee-a3e7-96da560f1f53.png,4
Triangle_3fd2364c-de60-11ee-a3e7-96da560f1f53.png,0
Star_825b10c4-de60-11ee-a3e7-96da560f1f53.png,3
Circle_5305b536-de60-11ee-a3e7-96da560f1f53.png,1
Triangle_3e3d952e-de60-11ee-a3e7-96da560f1f53.png,0
Triangle_4880c876-de60-11ee-a3e7-96da560f1f53.png,0
Triangle_497a2b1e-de60-11ee-a3e7-96da560f1f53.png,0
Star_7737694a-de60-11ee-a3e7-96da560f1f53.png,3
Hexagon_ae86803e-de60-11ee-a3e7-96da560f1f53.png,5
Square_690fa120-de60-11ee-a3e7-96da560f1f53.png,2
Hexagon_ac70fbc6-de60-11ee-a3e7-96da560f1f53.png,5
Hexagon_af4a9564-de60-11ee-a3e7-96da560f1f53.png,5
Circle_4f3e3e8c-de60-11ee-a3e7-96da560f1f53.png,1
Circle_60d7224e-de60-11ee-a3e7-96da560f1f53.png,1
Square_6743db04-de60-11ee-a3e7-96da560f1f53.png,2
Hexagon_9fcfe06c-de60-11ee-a3e7-96da560f1f53.png,5
Circle_5f2669dc-de60-11ee-a3e7-96da560f1f53.png,1
Hexagon_a6edf0f0-de60-11ee-a3e7-96da560f1f53.png,5
Star_869e91ce-de60-11ee-a3e7-96da560f1f53.png,3
Star_7e0fbf92-de60-11ee-a3e7-96da560f1f53.png,3
Circle_4e1b41a8-de60-11ee-a3e7-96da560f1f53.png,1
Square_631b10d8-de60-11ee-a3e7-96da560f1f53.png,2
Pentagon_9049560a-de60-11ee-a3e7-96da560f1f53.png,4
Hexagon_a80e9642-de60-11ee-a3e7-96da560f1f53.png,5
Square_68106e58-de60-11ee-a3e7-96da560f1f53.png,2
Star_7964a69c-de60-11ee-a3e7-96da560f1f53.png,3
Triangle_3a0239c4-de60-11ee-a3e7-96da560f1f53.png,0
Star_78095608-de60-11ee-a3e7-96da560f1f53.png,3
Hexagon_adf1465e-de60-11ee-a3e7-96da560f1f53.png,5
Pentagon_8dd03790-de60-11ee-a3e7-96da560f1f53.png,4
Triangle_3c40622e-de60-11ee-a3e7-96da560f1f53.png,0
Pentagon_9ca370ca-de60-11ee-a3e7-96da560f1f53.png,4
Star_86370266-de60-11ee-a3e7-96da560f1f53.png,3
